product_url,product_name,brand,is_original,final_price,old_price,discount,rating,reviews_count,delivery_time,market
/product/zhenskiy-braslet-vetiver-iz-naturalnyh-kamney-polosataya-seraya-yashma-zhenskaya-bizhuteriya-1088131171/?at=83tBg7yX9iZpAGOkFLmXZmWcOAQMAmuwzOZWpfBQAZA&keywords=%D0%B1%D1%80%D0%B0%D1%81%D0%BB%D0%B5%D1%82+%D0%B6%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,"Женский браслет Vetiver из натуральных камней (Полосатая Серая Яшма), женская бижутерия",,False,368.0,1200.0,−69%,4.9,957.0,Завтра,YDX
/product/nabor-brasletov-snow-3-sht-1242800961/?at=PjtJn7L0Qcj51R8yT99v3L1h0YnoDZSo5ZGynSD1z8RK&keywords=%D0%B1%D1%80%D0%B0%D1%81%D0%BB%D0%B5%D1%82+%D0%B6%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,"Набор браслетов ""Snow"", 3 шт.",,False,153.0,1879.0,−91%,5.0,5.0,Завтра,YDX
/product/braslet-krasnaya-nit-na-ruku-924756088/?at=36tWv5rXZcYEzWXmTMDQNA9U68AEM9C8jjwj3S6wpvDL&keywords=%D0%B1%D1%80%D0%B0%D1%81%D0%BB%D0%B5%D1%82+%D0%B6%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,Браслет Красная нить на руку,,False,303.0,690.0,−56%,4.7,151.0,Завтра,YDX
/product/alvi-lovely-braslet-dlya-sharmov-1800642594/?at=nRtrVJRXnto7A57VCWz03YtgmL5v6unOG7q6iggrqq4&keywords=%D0%B1%D1%80%D0%B0%D1%81%D0%BB%D0%B5%D1%82+%D0%B6%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,alvi lovely Браслет для шармов,,False,354.0,2000.0,−82%,4.7,26.0,8 марта,YDX
/product/braslet-1565134664/?at=NOtwp2gZocmNrBrnIjjGpL5uBjgxYBin82R0BhN0NOJL&keywords=%D0%B1%D1%80%D0%B0%D1%81%D0%BB%D0%B5%D1%82+%D0%B6%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,Браслет,Стало дешевле,False,83.0,87.0,−4%,4.5,364.0,20 марта,YDX
/product/braslet-zhenskiy-na-ruku-zhemchug-i-perlamutr-serdtse-zhenskaya-bizhuteriya-1196403832/?at=nRtrVJRXntzr3Ar5ckgZmXqsX0nlprSm4JKQMiAK9vXP&keywords=%D0%B1%D1%80%D0%B0%D1%81%D0%BB%D0%B5%D1%82+%D0%B6%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,"Браслет женский на руку Жемчуг и Перламутр Сердце, женская бижутерия",Стало дешевле,False,442.0,1202.0,−63%,4.8,1277.0,Завтра,YDX
/product/braslet-gemsplanet-iz-granata-zhenskiy-3mm-iz-naturalnyh-kamney-granatovyy-braslet-bizhuteriya-631096445/?at=w0tgnDwvoTPLMV6oUGXyB50tXXZwkvuDqkl1Atp7P6WO&keywords=%D0%B1%D1%80%D0%B0%D1%81%D0%BB%D0%B5%D1%82+%D0%B6%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,"Браслет GemsPlanet из граната женский, 3мм, из натуральных камней, гранатовый браслет, бижутерия женская, чокер (Планета Драгоценностей)",,False,438.0,870.0,−49%,5.0,355.0,Завтра,YDX
/product/braslet-iz-busin-agata-dzi-bog-bogatstva-1213365092/?at=99trj5wz8tWl2Bjxu9w7zZMhYqZR3wToX0WW6SG1qkjr&keywords=%D0%B1%D1%80%D0%B0%D1%81%D0%BB%D0%B5%D1%82+%D0%B6%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,"Браслет из бусин Агата ""Дзи Бог богатства""",,False,1183.0,2150.0,−44%,5.0,16.0,8 марта,YDX
/product/braslet-na-ruku-tune-in-moi-demony-1611719291/?at=J8tgo7jBxTw8XRGI80XzE0fqlXzj1sKY7qrLTk8VZZM&keywords=%D0%B1%D1%80%D0%B0%D1%81%D0%BB%D0%B5%D1%82+%D0%B6%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,"Браслет на руку TUNE IN ""МОИ ДЕМОНЫ""",,False,864.0,1300.0,−33%,4.9,1041.0,6 марта,YDX
/product/braslet-iz-busin-cutecore-coquette-magazinchik-mey-1381765048/?at=DqtDZR8oXHXgyxjRioj2Rq9t5rjL6uM7W4l1HonKNA9&keywords=%D0%B1%D1%80%D0%B0%D1%81%D0%BB%D0%B5%D1%82+%D0%B6%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,"Браслет из бусин ""Cutecore/Coquette"" / магазинчик мэй",,False,371.0,429.0,−13%,4.8,75.0,13 марта,YDX
